featureID,subFeatureID,parameterID
"1","0","21181"
"11","0","10090"
"11","0","14350"
"11","0","20611"
"11","0","21491"
"2","0","15170"
"20","0","20091"
"20","0","21171"
"20","0","22911"
"21","0","12540"
"23","0","14130"
"23","0","14210"
"23","0","14600"
"23","0","14620"
"23","0","20651"
"23","0","21301"
"32","0","10170"
"32","0","20071"
"32","0","22991"
"33","0","10030"
"33","0","20001"
"36","0","13550"
"36","0","13560"
"36","13320","13620"
"36","13350","13650"
"36","13360","13660"
"36","13370","13670"
"36","13380","13680"
"36","13390","13690"
"36","13400","13700"
"36","13410","13710"
"36","13420","13720"
"36","13430","13730"
"36","13440","13740"
"36","13460","13760"
"36","13480","13780"
"36","13510","13810"
"36","13540","13840"
"39","0","10280"
"39","0","10290"
"39","0","10860"
"39","0","14700"
"43","0","10110"
"43","0","10120"
"43","0","11570"
"43","0","11680"
"43","0","11690"
"43","0","11700"
"43","0","11710"
"43","0","11720"
"43","0","11730"
"43","0","14390"
"43","0","14400"
"43","0","14410"
"43","0","14420"
"43","0","14450"
"43","0","22971"
"43","0","22981"
"43","0","25611"
"47","0","22161"
"55","0","10210"
"55","0","10220"
"55","0","12940"
"55","0","12950"
"55","0","14170"
"55","0","15160"
"56","23051","3001"
"56","23051","3002"
"56","23051","3003"
"56","23051","3004"
"56","23061","1001"
"56","23061","1003"
"56","23061","1005"
"56","23061","1006"
"56","23071","1009"
"56","23071","1010"
"56","23071","1011"
"56","23081","2001"
"56","23081","2002"
"56","23081","2003"
"56","23081","2004"
"56","23081","2005"
"56","23081","2006"
"56","23081","2010"
"56","23081","3005"
"56","23091","2007"
"56","23091","5002"
"56","23091","5005"
"56","23091","5006"
"56","23091","5007"
"56","23091","5015"
"56","23091","5017"
"56","23091","5018"
"56","25051","4001"
"56","25051","4003"
"56","25051","4004"
"56","25051","4005"
"56","25051","4006"
"56","25051","4010"
"65","0","11420"
"65","0","14550"
"9","0","10000"
"9","0","10020"
"9","0","10070"
"9","0","13041"
"9","0","14290"
"9","0","14320"
"9","22051","14300"
